OrderKey,CustomerKey,StoreKey,Order Date,Delivery Date,Currency Code,GeoLocationKey
3093061,2027449,999999,6/20/2018,6/24/2018,USD,
3093062,1628631,999999,6/20/2018,6/21/2018,USD,
3093063,489998,255,6/20/2018,6/20/2018,EUR,
3093064,183954,999999,6/20/2018,6/23/2018,AUD,
3093065,1870033,999999,6/20/2018,6/23/2018,USD,
3093066,1645701,999999,6/20/2018,6/21/2018,USD,
3093067,404359,240,6/20/2018,6/20/2018,EUR,
3093068,552431,999999,6/20/2018,6/21/2018,EUR,
3094000,1011435,999999,6/21/2018,6/23/2018,GBP,
3094001,31616,999999,6/21/2018,6/24/2018,AUD,
3094002,248476,999999,6/21/2018,6/23/2018,CAD,
3094003,1406906,999999,6/21/2018,6/23/2018,USD,
3094004,36918,999999,6/21/2018,6/24/2018,AUD,
3094005,1949270,999999,6/21/2018,6/26/2018,USD,
3094006,1451966,999999,6/21/2018,6/25/2018,USD,
3094007,207476,999999,6/21/2018,6/25/2018,CAD,
3094009,1497017,999999,6/21/2018,6/24/2018,USD,
3094010,1717991,999999,6/21/2018,6/26/2018,USD,
3094011,1352703,610,6/21/2018,6/21/2018,USD,
3094012,312652,999999,6/21/2018,6/26/2018,CAD,
3094013,1226053,999999,6/21/2018,6/23/2018,USD,
3094014,1806153,610,6/21/2018,6/21/2018,USD,
3094015,985427,370,6/21/2018,6/21/2018,GBP,
3094016,1950942,999999,6/21/2018,6/23/2018,USD,
3094017,466309,220,6/21/2018,6/21/2018,EUR,
3094018,1248837,650,6/21/2018,6/21/2018,USD,
3094019,564266,270,6/21/2018,6/21/2018,EUR,
3094020,652645,999999,6/21/2018,6/25/2018,EUR,
3094021,94554,10,6/21/2018,6/21/2018,AUD,
3094022,107969,999999,6/21/2018,6/23/2018,AUD,
3094023,641871,999999,6/21/2018,6/26/2018,EUR,
3094024,1378079,999999,6/21/2018,6/23/2018,USD,
3094025,208825,80,6/21/2018,6/21/2018,CAD,
3094026,2073379,999999,6/21/2018,6/27/2018,USD,
3094027,2052391,999999,6/21/2018,6/24/2018,USD,
3094028,1799821,670,6/21/2018,6/21/2018,USD,
3094029,1928016,999999,6/21/2018,6/26/2018,USD,
3094030,1717637,999999,6/21/2018,6/23/2018,USD,
3094031,1140842,400,6/21/2018,6/21/2018,GBP,
3094032,659008,999999,6/21/2018,6/23/2018,EUR,
3094033,326292,999999,6/21/2018,6/24/2018,CAD,
3094034,1880406,490,6/21/2018,6/21/2018,USD,
3094035,193251,50,6/21/2018,6/21/2018,AUD,
3094036,463039,190,6/21/2018,6/21/2018,EUR,
3094037,1975818,530,6/21/2018,6/21/2018,USD,
3094038,1305559,999999,6/21/2018,6/25/2018,USD,
3094039,2006486,440,6/21/2018,6/21/2018,USD,
3094040,829132,999999,6/21/2018,6/24/2018,EUR,
3094041,555701,255,6/21/2018,6/21/2018,EUR,
3094042,1547483,500,6/21/2018,6/21/2018,USD,
3094043,1535726,660,6/21/2018,6/21/2018,USD,
3094044,410059,255,6/21/2018,6/21/2018,EUR,
3094046,2015228,605,6/21/2018,6/21/2018,USD,
3094047,688222,170,6/21/2018,6/21/2018,EUR,
3094048,462142,200,6/21/2018,6/21/2018,EUR,
3094049,694125,999999,6/21/2018,6/24/2018,EUR,
3094050,365953,74,6/21/2018,6/21/2018,CAD,
3094051,1430321,999999,6/21/2018,6/25/2018,USD,
3094052,85597,999999,6/21/2018,6/27/2018,AUD,
3094053,1661596,999999,6/21/2018,6/25/2018,USD,
3094054,1995071,550,6/21/2018,6/21/2018,USD,
3094055,503667,230,6/21/2018,6/21/2018,EUR,
3094056,1540284,430,6/21/2018,6/21/2018,USD,
3094057,1868016,510,6/21/2018,6/21/2018,USD,
3094058,2043708,590,6/21/2018,6/21/2018,USD,
3094059,1493947,999999,6/21/2018,6/25/2018,USD,
3094060,96201,60,6/21/2018,6/21/2018,AUD,
3094061,564341,999999,6/21/2018,6/23/2018,EUR,
3094062,1223111,490,6/21/2018,6/21/2018,USD,
3094063,1391155,999999,6/21/2018,6/24/2018,USD,
3094064,410853,210,6/21/2018,6/21/2018,EUR,
3094065,398049,999999,6/21/2018,6/23/2018,CAD,
3094066,1042711,400,6/21/2018,6/21/2018,GBP,
3094067,1739377,999999,6/21/2018,6/22/2018,USD,
3094068,1959163,450,6/21/2018,6/21/2018,USD,
3094069,430140,255,6/21/2018,6/21/2018,EUR,
3094070,1239615,585,6/21/2018,6/21/2018,USD,
3094071,1824698,999999,6/21/2018,6/23/2018,USD,
3094072,633033,999999,6/21/2018,6/27/2018,EUR,
3094073,1107011,999999,6/21/2018,6/23/2018,GBP,
3094074,2032996,999999,6/21/2018,6/29/2018,USD,
3095000,1382226,999999,6/22/2018,6/27/2018,USD,
3095001,1502818,590,6/22/2018,6/22/2018,USD,
3095002,357410,999999,6/22/2018,6/29/2018,CAD,
3095003,1730391,999999,6/22/2018,6/24/2018,USD,
3095004,1861020,470,6/22/2018,6/22/2018,USD,
3095005,832262,310,6/22/2018,6/22/2018,EUR,
3095006,1624311,585,6/22/2018,6/22/2018,USD,
3095007,1644544,999999,6/22/2018,6/24/2018,USD,
3095008,1717932,450,6/22/2018,6/22/2018,USD,
3095009,2084140,999999,6/22/2018,6/25/2018,USD,
3095010,1456120,999999,6/22/2018,6/27/2018,USD,
3095011,1376687,999999,6/22/2018,6/25/2018,USD,
3095012,133258,40,6/22/2018,6/22/2018,AUD,
3095013,1652808,999999,6/22/2018,6/25/2018,USD,
3095014,2093929,999999,6/22/2018,6/25/2018,USD,
3095015,1553366,999999,6/22/2018,6/24/2018,USD,
3095016,950778,999999,6/22/2018,6/24/2018,GBP,
3095017,971822,999999,6/22/2018,6/25/2018,GBP,
3095018,1241093,540,6/22/2018,6/22/2018,USD,
3095019,574327,200,6/22/2018,6/22/2018,EUR,
3095020,62076,40,6/22/2018,6/22/2018,AUD,
3095021,515050,999999,6/22/2018,6/26/2018,EUR,
3095022,1484484,999999,6/22/2018,6/24/2018,USD,
3095023,1436157,999999,6/22/2018,6/25/2018,USD,
3095024,399253,74,6/22/2018,6/22/2018,CAD,
3095026,1316505,465,6/22/2018,6/22/2018,USD,
3095027,240328,999999,6/22/2018,6/25/2018,CAD,
3095028,1026914,999999,6/22/2018,6/23/2018,GBP,
3095029,643248,150,6/22/2018,6/22/2018,EUR,
3095030,990858,400,6/22/2018,6/22/2018,GBP,
3095031,1705258,999999,6/22/2018,6/25/2018,USD,
3095032,1279307,450,6/22/2018,6/22/2018,USD,
3095033,2057133,999999,6/22/2018,6/25/2018,USD,
3095034,1984697,430,6/22/2018,6/22/2018,USD,
3095035,1942337,585,6/22/2018,6/22/2018,USD,
3095036,813109,310,6/22/2018,6/22/2018,EUR,
3095037,1469379,540,6/22/2018,6/22/2018,USD,
3095038,1305152,670,6/22/2018,6/22/2018,USD,
3095039,132377,999999,6/22/2018,6/24/2018,AUD,
3095040,687475,140,6/22/2018,6/22/2018,EUR,
3095041,111492,10,6/22/2018,6/22/2018,AUD,
3095042,185409,999999,6/22/2018,6/24/2018,AUD,
3095043,1832086,999999,6/22/2018,6/25/2018,USD,
3095044,1324842,530,6/22/2018,6/22/2018,USD,
3095045,1406481,999999,6/22/2018,6/24/2018,USD,
3095046,1826756,530,6/22/2018,6/22/2018,USD,
3095047,1777218,510,6/22/2018,6/22/2018,USD,
3095048,1961979,999999,6/22/2018,6/26/2018,USD,
3095049,299823,999999,6/22/2018,6/25/2018,CAD,
3095050,1562099,999999,6/22/2018,6/23/2018,USD,
3095051,1338473,999999,6/22/2018,6/23/2018,USD,
3095052,539920,999999,6/22/2018,6/25/2018,EUR,
3096000,1655053,999999,6/23/2018,6/28/2018,USD,
3096001,454548,200,6/23/2018,6/23/2018,EUR,
3096002,808000,320,6/23/2018,6/23/2018,EUR,
3096003,1410305,999999,6/23/2018,6/25/2018,USD,
3096004,388990,74,6/23/2018,6/23/2018,CAD,
3096005,1599316,670,6/23/2018,6/23/2018,USD,
3096006,2023780,510,6/23/2018,6/23/2018,USD,
3096007,1808181,650,6/23/2018,6/23/2018,USD,
3096008,2088994,999999,6/23/2018,6/24/2018,USD,
3096009,1633913,630,6/23/2018,6/23/2018,USD,
3096010,2050411,465,6/23/2018,6/23/2018,USD,
3096011,607852,120,6/23/2018,6/23/2018,EUR,
3096012,731556,300,6/23/2018,6/23/2018,EUR,
3096013,1818186,470,6/23/2018,6/23/2018,USD,
3096014,1567347,999999,6/23/2018,6/26/2018,USD,
3096015,122096,999999,6/23/2018,6/25/2018,AUD,
3096016,1961837,999999,6/23/2018,6/26/2018,USD,
3096017,1531376,660,6/23/2018,6/23/2018,USD,
3096018,597262,270,6/23/2018,6/23/2018,EUR,
3096019,1005343,999999,6/23/2018,6/26/2018,GBP,
3096020,1438489,465,6/23/2018,6/23/2018,USD,
3096021,1454859,440,6/23/2018,6/23/2018,USD,
3096022,1379135,450,6/23/2018,6/23/2018,USD,
3096023,990399,360,6/23/2018,6/23/2018,GBP,
3096024,1335162,999999,6/23/2018,6/27/2018,USD,
3096025,1563746,999999,6/23/2018,6/26/2018,USD,
3096026,29303,35,6/23/2018,6/23/2018,AUD,
3096027,520709,999999,6/23/2018,6/24/2018,EUR,
3096028,1093518,370,6/23/2018,6/23/2018,GBP,
3096029,1452337,999999,6/23/2018,6/26/2018,USD,
3096030,1624573,999999,6/23/2018,6/25/2018,USD,
3096031,307023,999999,6/23/2018,6/24/2018,CAD,
3096032,693417,130,6/23/2018,6/23/2018,EUR,
3096033,978738,999999,6/23/2018,6/26/2018,GBP,
3096034,2048264,465,6/23/2018,6/23/2018,USD,
3096035,1166249,999999,6/23/2018,6/27/2018,GBP,
3096036,1765579,999999,6/23/2018,6/25/2018,USD,
3096037,505288,270,6/23/2018,6/23/2018,EUR,
3096038,1909649,999999,6/23/2018,6/26/2018,USD,
3096039,1377813,999999,6/23/2018,6/28/2018,USD,
3096040,1383884,999999,6/23/2018,6/25/2018,USD,
3096041,2063333,999999,6/23/2018,6/26/2018,USD,
3096042,1926487,999999,6/23/2018,6/26/2018,USD,
3096043,1303513,999999,6/23/2018,6/27/2018,USD,
3096044,1541524,999999,6/23/2018,6/27/2018,USD,
3096045,1885775,999999,6/23/2018,6/25/2018,USD,
3096046,382539,999999,6/23/2018,6/25/2018,CAD,
3096047,1293438,585,6/23/2018,6/23/2018,USD,
3096048,671305,999999,6/23/2018,6/27/2018,EUR,
3096049,720845,999999,6/23/2018,6/25/2018,EUR,
3096050,1444901,999999,6/23/2018,6/25/2018,USD,
3096051,1875566,560,6/23/2018,6/23/2018,USD,
3096052,277538,90,6/23/2018,6/23/2018,CAD,
3096053,1556431,605,6/23/2018,6/23/2018,USD,
3096054,940321,390,6/23/2018,6/23/2018,GBP,
3096055,190747,999999,6/23/2018,6/27/2018,AUD,
3096056,18470,40,6/23/2018,6/23/2018,AUD,
3096057,666716,999999,6/23/2018,6/29/2018,EUR,
3096058,1372423,999999,6/23/2018,6/27/2018,USD,
3096059,426989,999999,6/23/2018,6/28/2018,EUR,
3096060,2040156,550,6/23/2018,6/23/2018,USD,
3096061,956167,420,6/23/2018,6/23/2018,GBP,
3096062,421945,210,6/23/2018,6/23/2018,EUR,
3096063,458021,255,6/23/2018,6/23/2018,EUR,
3096065,1274790,480,6/23/2018,6/23/2018,USD,
3096066,1848442,999999,6/23/2018,6/25/2018,USD,
3096067,198616,60,6/23/2018,6/23/2018,AUD,
3096068,608461,999999,6/23/2018,6/26/2018,EUR,
3096069,591240,999999,6/23/2018,6/26/2018,EUR,
3096070,1328884,999999,6/23/2018,6/25/2018,USD,
3096071,677238,999999,6/23/2018,6/25/2018,EUR,
3096072,2011673,999999,6/23/2018,6/25/2018,USD,
3096073,1367366,999999,6/23/2018,6/26/2018,USD,
3096074,971839,999999,6/23/2018,6/28/2018,GBP,
3096075,1524810,550,6/23/2018,6/23/2018,USD,
3096076,1879346,999999,6/23/2018,6/27/2018,USD,
3096077,1261825,465,6/23/2018,6/23/2018,USD,
3096078,495703,999999,6/23/2018,6/26/2018,EUR,
3096079,710500,999999,6/23/2018,6/25/2018,EUR,
3096080,522323,190,6/23/2018,6/23/2018,EUR,
3096081,397285,90,6/23/2018,6/23/2018,CAD,
3096082,1642,999999,6/23/2018,6/26/2018,AUD,
3096083,64842,999999,6/23/2018,6/26/2018,AUD,
3096084,2027276,670,6/23/2018,6/23/2018,USD,
3097000,248677,999999,6/24/2018,6/26/2018,CAD,
3097001,1969368,999999,6/24/2018,6/26/2018,USD,
3097002,1262414,999999,6/24/2018,6/26/2018,USD,
3097003,463039,999999,6/24/2018,6/27/2018,EUR,
3097004,1647241,999999,6/24/2018,6/25/2018,USD,
3097005,1612432,570,6/24/2018,6/24/2018,USD,
3097006,2022051,999999,6/24/2018,6/28/2018,USD,
3097007,1968118,590,6/24/2018,6/24/2018,USD,
3097008,1886932,999999,6/24/2018,6/28/2018,USD,
3098000,162784,999999,6/25/2018,6/27/2018,AUD,
3098001,2023361,530,6/25/2018,6/25/2018,USD,
3098002,115902,999999,6/25/2018,6/27/2018,AUD,
3098003,863819,999999,6/25/2018,6/28/2018,EUR,
3098004,546334,999999,6/25/2018,6/28/2018,EUR,
3098005,1686269,650,6/25/2018,6/25/2018,USD,
3098006,723572,999999,6/25/2018,6/28/2018,EUR,
3098007,1216913,999999,6/25/2018,6/27/2018,USD,
3098008,1797790,480,6/25/2018,6/25/2018,USD,
3098009,613394,999999,6/25/2018,6/28/2018,EUR,
3098010,195613,999999,6/25/2018,6/28/2018,AUD,
3098011,1772750,560,6/25/2018,6/25/2018,USD,
3098012,1865362,470,6/25/2018,6/25/2018,USD,
3098013,1707755,999999,6/25/2018,6/28/2018,USD,
3098014,636104,140,6/25/2018,6/25/2018,EUR,
3098015,1245877,999999,6/25/2018,6/26/2018,USD,
3098016,847877,340,6/25/2018,6/25/2018,EUR,
3098017,1232128,999999,6/25/2018,6/28/2018,USD,
3098018,1577472,620,6/25/2018,6/25/2018,USD,
3098019,2061782,999999,6/25/2018,6/29/2018,USD,
3098020,391003,999999,6/25/2018,6/28/2018,CAD,
3098021,135967,50,6/25/2018,6/25/2018,AUD,
3098022,1364716,999999,6/25/2018,6/27/2018,USD,
3098023,412041,999999,6/25/2018,7/2/2018,EUR,
3098024,1472278,510,6/25/2018,6/25/2018,USD,
3098025,77534,999999,6/25/2018,6/29/2018,AUD,
3098026,1981433,999999,6/25/2018,6/28/2018,USD,
3098027,1958936,999999,6/25/2018,6/27/2018,USD,
3098028,2018869,465,6/25/2018,6/25/2018,USD,
3098029,624109,180,6/25/2018,6/25/2018,EUR,
3098030,1132370,999999,6/25/2018,6/28/2018,GBP,
3098031,1601425,999999,6/25/2018,6/27/2018,USD,
3098032,1234648,999999,6/25/2018,6/27/2018,USD,
3098033,2040627,999999,6/25/2018,6/30/2018,USD,
3098034,1887180,490,6/25/2018,6/25/2018,USD,
3098035,1728981,490,6/25/2018,6/25/2018,USD,
3098036,1902593,999999,6/25/2018,6/27/2018,USD,
3098037,1245490,670,6/25/2018,6/25/2018,USD,
3098038,960767,999999,6/25/2018,6/29/2018,GBP,
3098039,1351308,999999,6/25/2018,6/28/2018,USD,
3098040,1788235,999999,6/25/2018,6/28/2018,USD,
3099000,307671,100,6/26/2018,6/26/2018,CAD,
3099001,1563991,999999,6/26/2018,6/29/2018,USD,
3099003,652645,130,6/26/2018,6/26/2018,EUR,
3099004,1781953,999999,6/26/2018,6/29/2018,USD,
3099005,247971,80,6/26/2018,6/26/2018,CAD,
3099006,1616456,999999,6/26/2018,6/27/2018,USD,
3099007,1702898,999999,6/26/2018,6/30/2018,USD,
3099008,312368,90,6/26/2018,6/26/2018,CAD,
3099009,799620,300,6/26/2018,6/26/2018,EUR,
3099010,866481,999999,6/26/2018,6/29/2018,EUR,
3099011,436081,999999,6/26/2018,6/30/2018,EUR,
3099012,71343,40,6/26/2018,6/26/2018,AUD,
3099013,1438050,999999,6/26/2018,6/28/2018,USD,
3099014,570742,240,6/26/2018,6/26/2018,EUR,
3099015,695540,999999,6/26/2018,7/2/2018,EUR,
3099016,1502234,550,6/26/2018,6/26/2018,USD,
3099017,1675546,500,6/26/2018,6/26/2018,USD,
3099018,801710,999999,6/26/2018,7/1/2018,EUR,
3099019,224416,74,6/26/2018,6/26/2018,CAD,
3099020,1408372,999999,6/26/2018,6/28/2018,USD,
3099021,1750528,585,6/26/2018,6/26/2018,USD,
3099022,1842041,999999,6/26/2018,6/27/2018,USD,
3099023,480202,999999,6/26/2018,6/29/2018,EUR,
3099024,1111667,999999,6/26/2018,6/28/2018,GBP,
3099025,1831518,430,6/26/2018,6/26/2018,USD,
3099026,456029,190,6/26/2018,6/26/2018,EUR,
3099027,1992835,999999,6/26/2018,7/3/2018,USD,
3099028,1382863,999999,6/26/2018,7/1/2018,USD,
3099029,1566368,660,6/26/2018,6/26/2018,USD,
3099030,608461,999999,6/26/2018,6/30/2018,EUR,
3099031,443701,270,6/26/2018,6/26/2018,EUR,
3099032,971117,370,6/26/2018,6/26/2018,GBP,
3099033,528376,999999,6/26/2018,6/27/2018,EUR,
3099034,215600,999999,6/26/2018,6/27/2018,CAD,
3099035,462438,200,6/26/2018,6/26/2018,EUR,
3099036,1160570,999999,6/26/2018,6/28/2018,GBP,
3099037,1040623,370,6/26/2018,6/26/2018,GBP,
3099039,1534703,999999,6/26/2018,6/28/2018,USD,
3099040,271760,74,6/26/2018,6/26/2018,CAD,
3099041,1675004,999999,6/26/2018,6/29/2018,USD,
3099042,878831,330,6/26/2018,6/26/2018,EUR,
3099043,2034775,550,6/26/2018,6/26/2018,USD,
3099044,1460077,450,6/26/2018,6/26/2018,USD,
3099045,1998481,470,6/26/2018,6/26/2018,USD,
3099047,432440,999999,6/26/2018,6/27/2018,EUR,
3099048,1591484,660,6/26/2018,6/26/2018,USD,
3099049,380313,999999,6/26/2018,6/28/2018,CAD,
3099050,406079,255,6/26/2018,6/26/2018,EUR,
3099051,2021639,999999,6/26/2018,6/30/2018,USD,
3100000,2055764,999999,6/27/2018,7/2/2018,USD,
3100001,1428268,465,6/27/2018,6/27/2018,USD,
3100002,1487390,450,6/27/2018,6/27/2018,USD,
3100003,1889240,999999,6/27/2018,6/28/2018,USD,
3100004,1905450,630,6/27/2018,6/27/2018,USD,
3100005,1185374,999999,6/27/2018,6/28/2018,GBP,
3100006,1884596,999999,6/27/2018,6/29/2018,USD,
3100007,1962303,585,6/27/2018,6/27/2018,USD,
3100008,303506,999999,6/27/2018,7/1/2018,CAD,
3100009,881859,999999,6/27/2018,7/1/2018,EUR,
3100010,1739983,999999,6/27/2018,6/30/2018,USD,
3100011,1353804,999999,6/27/2018,6/28/2018,USD,
3100012,675240,170,6/27/2018,6/27/2018,EUR,
3100013,1594429,999999,6/27/2018,6/29/2018,USD,
3100014,1233674,999999,6/27/2018,6/30/2018,USD,
3100015,1025279,999999,6/27/2018,7/1/2018,GBP,
3100016,1482586,650,6/27/2018,6/27/2018,USD,
3100017,1869091,999999,6/27/2018,6/29/2018,USD,
3100018,364262,80,6/27/2018,6/27/2018,CAD,
3100019,1413890,999999,6/27/2018,6/29/2018,USD,
3100020,1945099,540,6/27/2018,6/27/2018,USD,
3100021,1727550,999999,6/27/2018,7/1/2018,USD,
3100022,1905541,585,6/27/2018,6/27/2018,USD,
3100023,1945363,999999,6/27/2018,6/30/2018,USD,
3100024,1939013,540,6/27/2018,6/27/2018,USD,
3100025,555903,210,6/27/2018,6/27/2018,EUR,
3100026,1234000,610,6/27/2018,6/27/2018,USD,
3100027,209529,999999,6/27/2018,7/2/2018,CAD,
3100028,165581,999999,6/27/2018,7/1/2018,AUD,
3100029,1022388,360,6/27/2018,6/27/2018,GBP,
3100030,1937882,630,6/27/2018,6/27/2018,USD,
3100031,215548,999999,6/27/2018,7/2/2018,CAD,
3100032,1571957,999999,6/27/2018,6/29/2018,USD,
3100033,716015,300,6/27/2018,6/27/2018,EUR,
3100034,942817,999999,6/27/2018,7/2/2018,GBP,
3100035,1324742,999999,6/27/2018,6/28/2018,USD,
3100036,1683222,999999,6/27/2018,7/1/2018,USD,
3100037,286855,100,6/27/2018,6/27/2018,CAD,
3100038,190882,60,6/27/2018,6/27/2018,AUD,
3100039,1782301,570,6/27/2018,6/27/2018,USD,
3100040,1504078,430,6/27/2018,6/27/2018,USD,
3100041,1370349,999999,6/27/2018,6/29/2018,USD,
3100042,696567,180,6/27/2018,6/27/2018,EUR,
3100043,226367,90,6/27/2018,6/27/2018,CAD,
3100044,1919833,999999,6/27/2018,7/1/2018,USD,
3100045,1306077,490,6/27/2018,6/27/2018,USD,
3100046,1321532,999999,6/27/2018,6/28/2018,USD,
3100047,421225,999999,6/27/2018,6/30/2018,EUR,
3100048,97228,999999,6/27/2018,6/29/2018,AUD,
3100049,2003997,465,6/27/2018,6/27/2018,USD,
3100050,535359,999999,6/27/2018,6/29/2018,EUR,
3100051,1360960,660,6/27/2018,6/27/2018,USD,
3100052,43798,999999,6/27/2018,6/28/2018,AUD,
3100053,607949,999999,6/27/2018,6/28/2018,EUR,
3100054,489998,999999,6/27/2018,7/2/2018,EUR,
3100055,1044798,999999,6/27/2018,7/2/2018,GBP,
3100056,477820,190,6/27/2018,6/27/2018,EUR,
3100057,1509250,590,6/27/2018,6/27/2018,USD,
3100058,443855,230,6/27/2018,6/27/2018,EUR,
3100059,1677703,540,6/27/2018,6/27/2018,USD,
3100060,1990229,585,6/27/2018,6/27/2018,USD,
3100061,1780349,999999,6/27/2018,6/29/2018,USD,
3100062,284243,80,6/27/2018,6/27/2018,CAD,
3100063,1909290,999999,6/27/2018,7/2/2018,USD,
3100064,1265357,440,6/27/2018,6/27/2018,USD,
3101000,1735668,500,6/28/2018,6/28/2018,USD,
3101001,2088614,999999,6/28/2018,6/30/2018,USD,
3101002,542678,200,6/28/2018,6/28/2018,EUR,
3101003,1398592,999999,6/28/2018,7/1/2018,USD,
3101004,629413,999999,6/28/2018,6/30/2018,EUR,
3101005,2076862,999999,6/28/2018,6/30/2018,USD,
3101006,231898,80,6/28/2018,6/28/2018,CAD,
3101007,1286466,999999,6/28/2018,6/29/2018,USD,
3101008,1127381,999999,6/28/2018,6/29/2018,GBP,
3101009,250824,999999,6/28/2018,7/1/2018,CAD,
3101010,1428214,605,6/28/2018,6/28/2018,USD,
3101011,1630103,610,6/28/2018,6/28/2018,USD,
3101012,2004449,999999,6/28/2018,7/2/2018,USD,
3101013,333575,999999,6/28/2018,7/1/2018,CAD,
3101014,591240,200,6/28/2018,6/28/2018,EUR,
3101015,70372,999999,6/28/2018,7/2/2018,AUD,
3101016,1504616,999999,6/28/2018,7/1/2018,USD,
3101017,1752012,605,6/28/2018,6/28/2018,USD,
3101018,549755,999999,6/28/2018,7/1/2018,EUR,
3101019,1139944,370,6/28/2018,6/28/2018,GBP,
3101020,1926362,999999,6/28/2018,7/1/2018,USD,
3101021,1361958,999999,6/28/2018,7/1/2018,USD,
3101022,1696481,999999,6/28/2018,6/30/2018,USD,
3101023,1657334,610,6/28/2018,6/28/2018,USD,
3101024,1466422,570,6/28/2018,6/28/2018,USD,
3101025,1951847,999999,6/28/2018,7/2/2018,USD,
3101026,1271830,999999,6/28/2018,6/29/2018,USD,
3101027,51718,999999,6/28/2018,6/30/2018,AUD,
3101028,1964759,999999,6/28/2018,6/30/2018,USD,
3101029,1141428,420,6/28/2018,6/28/2018,GBP,
3101030,1617106,999999,6/28/2018,7/2/2018,USD,
3101031,1791157,450,6/28/2018,6/28/2018,USD,
3101032,2058877,999999,6/28/2018,6/30/2018,USD,
3101033,1878988,540,6/28/2018,6/28/2018,USD,
3101034,1692115,999999,6/28/2018,7/3/2018,USD,
3101035,342356,999999,6/28/2018,6/30/2018,CAD,
3101036,1217153,999999,6/28/2018,6/30/2018,USD,
3101037,2003997,999999,6/28/2018,7/2/2018,USD,
3101038,339412,999999,6/28/2018,7/1/2018,CAD,
3101039,2013811,999999,6/28/2018,7/1/2018,USD,
3101040,1525943,999999,6/28/2018,7/1/2018,USD,
3101041,1310699,500,6/28/2018,6/28/2018,USD,
3101042,1811432,465,6/28/2018,6/28/2018,USD,
3101043,1724776,999999,6/28/2018,7/1/2018,USD,
3101044,334231,999999,6/28/2018,7/3/2018,CAD,
3101046,1147621,999999,6/28/2018,7/1/2018,GBP,
3101047,758321,300,6/28/2018,6/28/2018,EUR,
3101048,581940,999999,6/28/2018,6/30/2018,EUR,
3101049,453255,200,6/28/2018,6/28/2018,EUR,
3101050,342652,90,6/28/2018,6/28/2018,CAD,
3101051,1919414,530,6/28/2018,6/28/2018,USD,
3101052,1735125,590,6/28/2018,6/28/2018,USD,
3101053,1924329,470,6/28/2018,6/28/2018,USD,
3101054,480220,999999,6/28/2018,7/2/2018,EUR,
3101055,1525943,510,6/28/2018,6/28/2018,USD,
3101056,245808,74,6/28/2018,6/28/2018,CAD,
3101057,353750,90,6/28/2018,6/28/2018,CAD,
3101058,1553446,500,6/28/2018,6/28/2018,USD,
3101059,1096033,400,6/28/2018,6/28/2018,GBP,
3101060,1328884,999999,6/28/2018,6/30/2018,USD,
3101061,367004,999999,6/28/2018,7/1/2018,CAD,
3101062,1934726,530,6/28/2018,6/28/2018,USD,
3101063,1458590,590,6/28/2018,6/28/2018,USD,
3101064,1193800,390,6/28/2018,6/28/2018,GBP,
3101065,571853,999999,6/28/2018,7/1/2018,EUR,
3101066,1312497,999999,6/28/2018,7/1/2018,USD,
3101067,563710,999999,6/28/2018,7/1/2018,EUR,
3101068,31374,35,6/28/2018,6/28/2018,AUD,
3101069,2044307,465,6/28/2018,6/28/2018,USD,
3101070,1110748,360,6/28/2018,6/28/2018,GBP,
3101071,1878787,550,6/28/2018,6/28/2018,USD,
3101072,1649468,590,6/28/2018,6/28/2018,USD,
3101073,1377152,999999,6/28/2018,7/2/2018,USD,
3102000,2051117,999999,6/29/2018,7/1/2018,USD,
3102001,1230469,999999,6/29/2018,7/5/2018,USD,
3102002,313652,999999,6/29/2018,7/1/2018,CAD,
3102003,1418121,500,6/29/2018,6/29/2018,USD,
3102004,1799542,465,6/29/2018,6/29/2018,USD,
3102005,1254806,590,6/29/2018,6/29/2018,USD,
3102006,248555,999999,6/29/2018,7/1/2018,CAD,
3102007,2005934,999999,6/29/2018,7/3/2018,USD,
3102008,451257,200,6/29/2018,6/29/2018,EUR,
3102009,1589387,999999,6/29/2018,7/1/2018,USD,
3102010,1736536,999999,6/29/2018,7/1/2018,USD,
3102011,143278,60,6/29/2018,6/29/2018,AUD,
3102012,1357991,999999,6/29/2018,7/1/2018,USD,
3102013,151339,999999,6/29/2018,7/1/2018,AUD,
